BAD,LOAN,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,REASON_HomeImp
0,27800,50594.0,24.0,0,0,137.0,1,10,24.522374645,0.0,1.0,0.0,0.0,0.0,0.0
0,10600,64559.0,8.0,0,0,85.0,2,33,40.451392536,0.0,1.0,0.0,0.0,0.0,1.0
0,7500,104794.0,25.0,0,0,57.0,2,14,30.538906969,0.0,0.0,1.0,0.0,0.0,0.0
0,26000,137426.0,9.0,2,0,192.0,4,18,40.767401412,0.0,0.0,0.0,0.0,0.0,0.0
1,7100,74800.0,7.5,1,1,71.0,4,18,34.749171693,0.0,0.0,0.0,0.0,0.0,0.0
0,26800,74949.0,14.0,0,0,85.0,5,15,36.191458547,0.0,0.0,0.0,0.0,0.0,0.0
0,22400,111307.0,7.0,0,0,187.0,1,24,38.936175687,0.0,1.0,0.0,0.0,0.0,0.0
0,5000,97275.0,1.0,0,0,121.0,2,10,37.512708409,0.0,1.0,0.0,0.0,0.0,0.0
0,50400,63772.0,12.0,0,1,99.0,2,25,40.425704342,1.0,0.0,0.0,0.0,0.0,0.0
0,20900,204192.0,13.0,0,0,182.0,0,22,34.589581433,0.0,0.0,1.0,0.0,0.0,1.0
1,24100,225184.0,2.0,0,0,181.0,1,21,31.564226916,0.0,0.0,0.0,0.0,1.0,1.0
0,9300,51680.0,8.0,0,0,196.0,0,23,30.731571704,1.0,0.0,0.0,0.0,0.0,0.0
0,27400,143437.0,21.0,0,0,211.0,0,12,39.110297625,0.0,0.0,0.0,0.0,0.0,0.0
1,12300,90956.0,10.0,0,1,233.0,0,32,32.908823864,0.0,1.0,0.0,0.0,0.0,0.0
1,20000,99875.0,11.0,1,1,118.0,0,23,34.749171693,0.0,0.0,1.0,0.0,0.0,0.0
0,6900,66042.0,20.0,0,0,204.0,0,19,21.855494126,1.0,0.0,0.0,0.0,0.0,1.0
1,15300,108175.0,6.0,1,0,82.0,0,20,22.50324916,0.0,1.0,0.0,0.0,0.0,1.0
0,21200,101789.0,18.0,0,0,623.0,1,24,19.414587953,0.0,0.0,1.0,0.0,0.0,1.0
1,38900,160771.0,13.0,0,0,138.0,0,40,46.701585238,0.0,0.0,1.0,0.0,0.0,1.0
0,11900,227295.0,10.0,0,0,240.0,0,22,33.776336963,0.0,0.0,1.0,0.0,0.0,1.0
1,15700,77704.0,2.0,0,5,73.0,0,16,45.195495871,1.0,0.0,0.0,0.0,0.0,0.0
0,6800,88754.0,19.0,0,1,299.0,0,23,39.107501643,0.0,0.0,0.0,0.0,0.0,0.0
0,28500,108385.0,10.0,0,0,384.0,0,45,41.342010942,1.0,0.0,0.0,0.0,0.0,0.0
0,42800,67573.0,7.0,0,0,299.0,0,19,14.04201152,1.0,0.0,0.0,0.0,0.0,1.0
1,9900,75690.0,6.0,0,2,288.0,1,19,30.776027864,1.0,0.0,0.0,0.0,0.0,1.0
0,7000,49000.0,11.0,0,0,234.0,1,32,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,27600,118507.0,5.0,0,0,92.0,1,32,39.146755766,0.0,1.0,0.0,0.0,0.0,0.0
0,8500,75044.0,2.0,0,2,123.0,0,22,28.111813831,0.0,0.0,0.0,0.0,0.0,1.0
0,25600,147598.0,7.0,0,0,181.0,1,21,14.461987334,0.0,1.0,0.0,0.0,0.0,0.0
0,25100,71571.0,7.0,1,1,102.0,1,25,30.444119256,0.0,1.0,0.0,0.0,0.0,0.0
0,30000,293000.0,28.0,0,0,157.0,0,23,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,38000,108000.0,16.0,0,1,196.0,0,22,34.749171693,0.0,0.0,0.0,0.0,0.0,0.0
0,13700,113766.0,7.0,0,0,76.0,2,14,36.395366326,0.0,1.0,0.0,0.0,0.0,0.0
0,16200,44866.0,16.0,0,0,115.0,1,17,24.090882167,0.0,0.0,0.0,0.0,0.0,0.0
0,11400,200480.0,14.0,0,0,4.0,6,8,19.112485067,0.0,0.0,0.0,0.0,1.0,1.0
0,51100,252724.0,6.0,0,0,253.0,2,32,39.351893191,0.0,0.0,1.0,0.0,0.0,0.0
1,7300,75785.0,6.0,0,1,46.0,0,13,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,20800,180053.0,9.0,0,0,324.0,0,17,43.037750039,0.0,0.0,0.0,0.0,0.0,1.0
0,11100,77275.0,4.0,0,1,244.0,1,16,36.564119563,0.0,1.0,0.0,0.0,0.0,1.0
0,16000,130000.0,7.5,0,0,102.0,0,14,34.749171693,0.0,0.0,1.0,0.0,0.0,0.0
0,23600,182591.0,21.0,0,0,225.0,0,24,41.871755799,0.0,0.0,1.0,0.0,0.0,0.0
1,13900,85578.0,13.0,0,0,90.0,0,7,41.693377223,0.0,1.0,0.0,0.0,0.0,0.0
0,31200,290923.0,14.0,0,1,261.0,2,26,27.057234292,0.0,0.0,1.0,0.0,0.0,0.0
0,26600,165316.0,1.0,0,0,236.0,2,23,36.939319169,0.0,0.0,0.0,0.0,0.0,0.0
0,26700,170042.0,1.0,0,0,233.0,1,24,34.117532893,0.0,0.0,0.0,0.0,0.0,0.0
0,14000,88783.0,6.0,0,0,211.0,2,18,42.254580037,0.0,1.0,0.0,0.0,0.0,0.0
0,24100,102098.0,18.0,1,0,196.0,1,12,39.758932499,0.0,1.0,0.0,0.0,0.0,0.0
0,23600,68208.0,26.0,0,0,120.0,0,8,20.818255542,0.0,1.0,0.0,0.0,0.0,0.0
0,50000,59000.0,12.0,0,1,102.0,2,26,34.749171693,1.0,0.0,0.0,0.0,0.0,0.0
0,2500,44516.0,7.0,0,0,208.0,0,12,34.749171693,0.0,0.0,0.0,0.0,1.0,1.0
0,27900,102745.0,9.0,0,0,298.0,1,32,38.250306047,0.0,0.0,1.0,0.0,0.0,0.0
0,19300,119351.0,15.0,0,0,239.0,4,31,38.298278157,0.0,0.0,0.0,0.0,0.0,0.0
0,30300,76525.0,14.0,0,0,89.0,5,16,34.9372716,0.0,0.0,0.0,0.0,0.0,0.0
1,12500,105300.0,4.0,0,0,282.0,1,23,34.749171693,0.0,0.0,0.0,0.0,0.0,0.0
0,38000,139899.0,11.0,0,0,63.0,1,36,41.788492175,0.0,1.0,0.0,0.0,0.0,0.0
0,6000,68700.0,3.0,0,2,123.0,0,23,34.749171693,0.0,0.0,0.0,0.0,0.0,1.0
1,16800,146222.0,5.0,3,2,124.0,2,65,62.559307823,0.0,0.0,0.0,0.0,0.0,0.0
0,20500,94895.0,1.0,1,0,118.0,0,20,33.70161545,0.0,0.0,1.0,0.0,0.0,0.0
0,21700,126105.0,10.0,0,0,132.0,1,23,30.961292024,0.0,0.0,0.0,0.0,0.0,1.0
0,20700,142271.0,7.0,0,0,181.0,1,21,39.983095928,0.0,1.0,0.0,0.0,0.0,1.0
0,43700,67256.0,7.0,0,0,307.0,0,18,16.678676413,1.0,0.0,0.0,0.0,0.0,1.0
0,11300,100332.0,4.0,0,0,117.0,0,26,34.683071467,0.0,0.0,1.0,0.0,0.0,0.0
0,17700,56402.0,3.0,0,0,91.0,2,8,38.685506283,1.0,0.0,0.0,0.0,0.0,0.0
1,9000,68994.0,0.0,0,1,138.0,0,9,28.454712858,1.0,0.0,0.0,0.0,0.0,0.0
0,27100,46735.0,24.0,0,0,104.0,0,10,24.258677221,0.0,1.0,0.0,0.0,0.0,0.0
1,30200,73500.0,14.0,0,1,203.0,0,33,34.749171693,1.0,0.0,0.0,0.0,0.0,0.0
0,6300,116260.0,23.0,0,0,125.0,1,12,35.642270107,1.0,0.0,0.0,0.0,0.0,1.0
0,25700,104624.0,15.0,0,1,132.0,0,29,40.205292882,0.0,1.0,0.0,0.0,0.0,0.0
0,30600,124426.0,11.0,0,0,81.0,1,34,25.942577765,0.0,0.0,0.0,0.0,0.0,0.0
0,20700,140902.0,13.0,0,1,243.0,0,24,41.336740097,1.0,0.0,0.0,0.0,0.0,0.0
0,50000,82200.0,7.0,0,0,343.0,0,7,34.749171693,0.0,1.0,0.0,0.0,0.0,1.0
0,33200,195001.0,21.0,0,0,177.0,0,22,38.981210278,0.0,0.0,1.0,0.0,0.0,0.0
0,13600,84425.0,14.0,0,0,115.0,0,24,36.85085748,1.0,0.0,0.0,0.0,0.0,0.0
0,14100,117667.0,1.0,0,2,134.0,0,34,31.98051047,0.0,0.0,1.0,0.0,0.0,0.0
0,18200,159076.0,20.0,0,0,232.0,0,27,20.415931614,0.0,0.0,1.0,0.0,0.0,0.0
0,12400,97548.0,1.0,0,0,74.0,1,19,36.457349926,0.0,0.0,1.0,0.0,0.0,1.0
0,12000,97936.0,5.0,0,0,148.0,2,27,41.225763159,0.0,0.0,0.0,0.0,0.0,0.0
0,15600,106824.0,9.0,0,0,261.0,0,11,34.97887956,0.0,0.0,1.0,0.0,0.0,1.0
0,15000,108149.0,11.0,1,1,153.0,1,17,34.250266185,0.0,0.0,0.0,1.0,0.0,0.0
1,14700,88772.0,14.0,0,1,67.0,0,11,40.317434429,0.0,1.0,0.0,0.0,0.0,0.0
0,24300,60628.0,23.0,0,0,145.0,0,9,22.984818991,0.0,1.0,0.0,0.0,0.0,0.0
0,39500,70545.0,3.0,0,0,197.0,2,17,25.360557346,0.0,0.0,1.0,0.0,0.0,0.0
0,9800,111563.0,0.0,0,0,241.0,1,38,19.332810029,1.0,0.0,0.0,0.0,0.0,0.0
1,10100,74000.0,4.0,5,4,129.0,5,24,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,17600,65665.0,6.0,0,0,100.0,2,15,43.769684913,0.0,1.0,0.0,0.0,0.0,0.0
0,11300,101984.0,5.0,0,0,112.0,1,27,28.298733642,0.0,0.0,1.0,0.0,0.0,1.0
0,10300,72294.0,28.0,1,3,184.0,0,24,34.634235614,0.0,1.0,0.0,0.0,0.0,1.0
0,13500,87767.0,7.0,0,0,301.0,0,19,28.118296895,0.0,1.0,0.0,0.0,0.0,1.0
0,18000,97026.0,7.0,0,0,183.0,1,9,30.675510367,0.0,1.0,0.0,0.0,0.0,0.0
0,31800,283022.0,4.0,0,1,209.0,0,29,15.734143681,0.0,0.0,1.0,0.0,0.0,0.0
0,13600,35396.0,11.0,0,1,102.0,1,8,32.66950311,0.0,1.0,0.0,0.0,0.0,0.0
0,20000,100000.0,8.0,2,1,107.0,2,18,34.749171693,1.0,0.0,0.0,0.0,0.0,0.0
0,8700,83415.0,2.0,0,0,211.0,3,29,30.201509456,0.0,1.0,0.0,0.0,0.0,0.0
0,33700,195770.0,22.0,0,0,201.0,1,22,36.505271144,0.0,0.0,1.0,0.0,0.0,0.0
1,5000,71277.0,10.0,0,0,72.0,1,12,34.749171693,0.0,1.0,0.0,0.0,0.0,1.0
0,24000,88000.0,16.0,0,0,98.0,1,17,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,11300,82021.0,4.0,2,3,174.0,3,29,38.556929453,1.0,0.0,0.0,0.0,0.0,0.0
0,11400,144830.0,2.0,0,0,271.0,1,46,33.251079314,0.0,0.0,1.0,0.0,0.0,0.0
0,11700,63646.0,0.0,1,0,195.0,1,13,27.610844064,0.0,1.0,0.0,0.0,0.0,0.0
0,28400,95647.0,11.0,0,0,139.0,0,20,37.820678455,1.0,0.0,0.0,0.0,0.0,0.0
0,10100,85605.0,6.0,1,1,204.0,3,29,37.669305127,1.0,0.0,0.0,0.0,0.0,0.0
0,12200,114053.0,11.0,0,0,174.0,0,27,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,20900,73849.0,7.0,0,0,125.0,1,5,18.481293525,1.0,0.0,0.0,0.0,0.0,1.0
1,18900,78045.0,2.0,1,5,74.0,1,15,42.198282202,1.0,0.0,0.0,0.0,0.0,0.0
0,27600,130784.0,11.0,0,0,147.0,0,29,42.009813582,1.0,0.0,0.0,0.0,0.0,0.0
1,10000,88772.0,11.0,1,0,31.0,3,5,34.749171693,0.0,0.0,0.0,0.0,0.0,0.0
0,18700,89641.0,0.0,2,1,113.0,1,26,34.414621628,0.0,1.0,0.0,0.0,0.0,0.0
0,15100,143229.0,12.0,0,0,130.0,4,21,36.776212768,0.0,0.0,1.0,0.0,0.0,1.0
0,12200,83102.0,14.0,0,0,239.0,1,32,44.449670971,1.0,0.0,0.0,0.0,0.0,1.0
1,15800,83000.0,2.0,1,1,284.0,4,27,34.749171693,0.0,0.0,1.0,0.0,0.0,0.0
1,47800,119244.0,7.0,0,1,128.0,0,21,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,15200,184660.0,11.0,0,0,254.0,0,21,28.815035637,0.0,0.0,0.0,0.0,0.0,0.0
0,21900,193065.0,13.0,1,0,101.0,1,23,29.531444395,0.0,0.0,1.0,0.0,0.0,0.0
1,15000,88200.0,10.0,0,0,181.0,1,21,34.749171693,0.0,0.0,1.0,0.0,0.0,0.0
0,28300,166797.0,0.0,0,0,245.0,1,23,33.394853996,0.0,0.0,0.0,0.0,0.0,0.0
1,12600,57000.0,5.5,1,0,98.0,10,18,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,20000,56373.0,1.0,0,0,114.0,1,17,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,30800,37333.0,30.0,0,0,208.0,0,15,41.358171066,0.0,1.0,0.0,0.0,0.0,0.0
0,25000,113000.0,9.0,1,0,168.0,0,27,34.749171693,0.0,0.0,0.0,0.0,0.0,0.0
0,12100,72773.0,0.0,0,0,270.0,0,20,29.495115994,0.0,1.0,0.0,0.0,0.0,0.0
0,15800,96642.0,26.0,0,0,335.0,0,16,12.706937983,1.0,0.0,0.0,0.0,0.0,0.0
0,22100,80673.0,12.0,0,0,109.0,1,10,7.3901430597,0.0,1.0,0.0,0.0,0.0,0.0
0,10600,107640.0,3.0,0,0,93.0,0,34,37.319289307,0.0,0.0,1.0,0.0,0.0,1.0
1,10200,74117.0,13.0,0,3,119.0,2,23,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,12000,59500.0,3.7,0,0,172.0,0,14,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,15500,106841.0,13.0,0,1,133.0,0,18,33.292973693,0.0,0.0,0.0,1.0,0.0,0.0
0,10600,100272.0,3.0,1,0,122.0,0,26,33.651646949,0.0,0.0,1.0,0.0,0.0,0.0
0,25600,80600.0,23.0,0,1,290.0,0,30,37.734940524,0.0,1.0,0.0,0.0,0.0,0.0
0,3600,114743.0,6.0,0,0,88.0,0,14,29.393543382,1.0,0.0,0.0,0.0,0.0,1.0
1,6400,45200.0,25.0,0,2,128.0,4,17,34.749171693,0.0,1.0,0.0,0.0,0.0,1.0
0,23700,186585.0,20.0,0,0,226.0,0,24,42.766829612,0.0,0.0,1.0,0.0,0.0,0.0
0,27800,169440.0,2.0,0,0,236.0,1,24,34.844155434,0.0,0.0,0.0,0.0,0.0,0.0
0,34500,159500.0,7.0,0,0,251.0,3,14,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
1,10000,151500.0,2.0,0,0,206.0,1,23,34.749171693,0.0,0.0,1.0,0.0,0.0,1.0
0,25000,116976.0,9.0,0,0,130.0,0,19,29.427733682,0.0,0.0,1.0,0.0,0.0,0.0
1,11100,77316.0,7.0,0,2,194.0,1,12,30.797674365,0.0,1.0,0.0,0.0,0.0,1.0
0,18200,93356.0,1.0,0,0,182.0,0,31,33.209409246,0.0,1.0,0.0,0.0,0.0,0.0
1,12300,48278.0,0.0,0,0,171.0,0,16,29.299550944,0.0,1.0,0.0,0.0,0.0,0.0
0,15800,111792.0,1.0,0,2,143.0,1,34,33.058835116,0.0,0.0,1.0,0.0,0.0,0.0
1,19900,130000.0,9.0,2,5,211.0,2,18,34.749171693,1.0,0.0,0.0,0.0,0.0,0.0
0,43000,64896.0,20.0,0,0,207.0,0,31,40.77787713,0.0,1.0,0.0,0.0,0.0,0.0
0,10500,89000.0,6.0,0,0,138.0,2,27,34.749171693,0.0,0.0,0.0,0.0,0.0,0.0
1,4000,59000.0,12.0,2,0,146.0,0,22,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,40600,466731.0,4.0,0,0,306.0,4,14,42.930339471,0.0,0.0,1.0,0.0,0.0,1.0
0,25000,183600.0,12.6,0,1,148.0,0,37,34.749171693,0.0,0.0,1.0,0.0,0.0,0.0
1,31500,35000.0,1.9,2,0,85.0,2,14,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,27200,92484.0,22.0,1,2,170.0,1,20,23.809820262,0.0,1.0,0.0,0.0,0.0,0.0
0,4400,60250.0,7.0,0,0,181.0,1,21,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,10200,99250.0,1.0,0,0,108.0,1,32,40.280974865,0.0,1.0,0.0,0.0,0.0,0.0
0,14300,100000.0,30.0,0,1,334.0,2,50,34.749171693,1.0,0.0,0.0,0.0,0.0,0.0
0,12600,59874.0,22.0,0,0,114.0,0,23,38.682676037,0.0,1.0,0.0,0.0,0.0,1.0
0,17600,96526.0,0.0,0,0,147.0,1,18,33.052493205,0.0,1.0,0.0,0.0,0.0,0.0
1,15300,88772.0,5.0,0,1,225.0,0,24,34.749171693,0.0,1.0,0.0,0.0,0.0,1.0
1,12000,82000.0,10.0,0,2,219.0,0,33,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,37200,76591.0,6.0,0,0,204.0,1,17,22.432132089,0.0,0.0,1.0,0.0,0.0,0.0
0,20600,66226.0,13.0,0,1,120.0,0,22,40.911949864,1.0,0.0,0.0,0.0,0.0,0.0
0,20900,87904.0,5.0,0,1,178.0,1,15,36.831076151,1.0,0.0,0.0,0.0,0.0,0.0
0,47500,152789.0,16.0,0,0,230.0,8,18,38.959252878,0.0,1.0,0.0,0.0,0.0,0.0
0,25500,178942.0,0.0,0,0,134.0,1,38,32.425629947,0.0,0.0,0.0,0.0,0.0,0.0
1,10000,225750.0,2.0,0,0,76.0,0,5,34.749171693,0.0,0.0,1.0,0.0,0.0,1.0
0,22900,115355.0,24.0,0,0,309.0,1,42,38.793334326,0.0,0.0,0.0,0.0,0.0,0.0
0,21700,14580.0,5.0,1,1,63.0,1,17,40.315819301,0.0,1.0,0.0,0.0,0.0,0.0
0,20600,56481.0,24.0,0,1,228.0,0,24,27.176647716,0.0,1.0,0.0,0.0,0.0,0.0
0,21600,98111.0,18.0,0,0,627.0,1,23,21.241684226,0.0,0.0,1.0,0.0,0.0,1.0
1,47000,235500.0,17.0,0,1,182.0,3,48,34.749171693,1.0,0.0,0.0,0.0,0.0,0.0
0,11100,102936.0,9.0,0,0,213.0,0,20,19.078651168,0.0,1.0,0.0,0.0,0.0,0.0
0,16400,115881.0,0.0,0,0,137.0,1,21,39.699961675,0.0,1.0,0.0,0.0,0.0,0.0
0,22600,45744.0,7.0,0,0,84.0,1,12,28.453876923,0.0,1.0,0.0,0.0,0.0,0.0
0,8700,69891.0,3.0,0,0,321.0,0,9,32.280313622,0.0,1.0,0.0,0.0,0.0,0.0
1,7000,66660.0,1.0,0,1,138.0,0,9,34.749171693,1.0,0.0,0.0,0.0,0.0,0.0
1,18000,140000.0,8.9,2,0,150.0,3,20,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
1,46300,41600.0,7.0,0,0,112.0,1,3,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,16100,168105.0,7.0,0,0,336.0,0,26,25.991819945,0.0,0.0,0.0,0.0,1.0,1.0
0,17700,41055.0,1.0,0,0,196.0,0,15,37.923659517,1.0,0.0,0.0,0.0,0.0,0.0
0,27300,37531.0,22.0,0,0,83.0,2,14,29.609847557,0.0,1.0,0.0,0.0,0.0,1.0
0,37700,76454.0,5.0,0,0,192.0,2,18,23.873408822,0.0,0.0,1.0,0.0,0.0,0.0
1,15000,207562.0,6.0,0,0,248.0,1,27,34.749171693,0.0,0.0,1.0,0.0,0.0,0.0
0,10700,124198.0,6.0,1,0,174.0,0,19,31.75799058,0.0,0.0,0.0,0.0,1.0,0.0
0,23100,101492.0,1.0,1,2,230.0,5,24,39.872708847,0.0,0.0,0.0,0.0,0.0,0.0
0,31200,176185.0,12.0,0,0,171.0,1,27,43.17681901,0.0,0.0,0.0,0.0,0.0,0.0
0,11500,36922.0,7.0,0,1,103.0,0,16,19.020168304,1.0,0.0,0.0,0.0,0.0,0.0
0,8200,80409.0,15.0,0,0,235.0,0,36,35.636720346,0.0,1.0,0.0,0.0,0.0,1.0
0,17000,67688.0,2.0,0,0,135.0,0,18,33.050636366,1.0,0.0,0.0,0.0,0.0,1.0
1,6500,105800.0,27.0,0,0,476.0,2,40,34.749171693,0.0,0.0,1.0,0.0,0.0,1.0
0,6600,81973.0,5.0,0,0,97.0,0,14,42.211046784,0.0,1.0,0.0,0.0,0.0,1.0
0,60000,207797.0,9.0,0,0,313.0,2,27,35.028577921,0.0,0.0,1.0,0.0,0.0,0.0
0,15300,54970.0,7.0,0,0,74.0,0,15,41.823084717,0.0,1.0,0.0,0.0,0.0,0.0
0,12000,106000.0,6.0,0,0,78.0,2,14,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,42300,65893.0,18.0,0,0,206.0,1,31,43.228664583,0.0,1.0,0.0,0.0,0.0,0.0
0,15200,81269.0,8.0,0,0,181.0,1,21,26.985581223,0.0,1.0,0.0,0.0,0.0,0.0
1,7500,50125.0,2.0,0,0,147.0,0,18,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,23200,159050.0,16.0,0,0,190.0,0,25,33.49396616,0.0,0.0,0.0,0.0,0.0,0.0
0,20200,196968.0,6.0,0,0,235.0,1,16,32.011799943,0.0,1.0,0.0,0.0,0.0,0.0
0,3200,74566.0,10.0,0,1,206.0,0,25,40.115677278,0.0,0.0,0.0,0.0,0.0,1.0
0,20400,98247.0,3.0,0,0,150.0,0,22,34.342249385,1.0,0.0,0.0,0.0,0.0,0.0
0,5000,46281.0,2.0,0,0,258.0,0,26,40.952588884,0.0,1.0,0.0,0.0,0.0,1.0
1,21400,147364.0,7.0,2,0,149.0,2,20,46.305072149,0.0,1.0,0.0,0.0,0.0,0.0
1,7500,72000.0,5.0,0,3,296.0,0,19,34.749171693,1.0,0.0,0.0,0.0,0.0,1.0
0,24300,48475.0,26.0,0,0,103.0,0,10,23.247958281,0.0,1.0,0.0,0.0,0.0,0.0
0,14400,90729.0,4.0,0,0,133.0,2,26,39.686959105,0.0,0.0,0.0,0.0,0.0,0.0
0,13900,114209.0,12.0,0,2,180.0,0,27,33.351870253,0.0,0.0,1.0,0.0,0.0,1.0
1,23700,75191.0,6.0,0,0,51.0,2,18,37.10325125,1.0,0.0,0.0,0.0,0.0,0.0
0,23400,120172.0,2.0,0,0,201.0,1,26,36.398728722,0.0,0.0,0.0,0.0,1.0,0.0
0,20500,103728.0,8.0,1,1,113.0,1,17,35.846272817,1.0,0.0,0.0,0.0,0.0,0.0
1,27100,101000.0,8.0,1,1,129.0,0,22,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
1,29900,88772.0,2.0,2,0,81.0,11,10,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
1,30000,50000.0,4.0,0,1,119.0,1,15,34.749171693,1.0,0.0,0.0,0.0,0.0,1.0
0,16200,101797.0,23.0,0,0,221.0,0,23,36.259337335,0.0,0.0,1.0,0.0,0.0,1.0
0,44500,50696.0,7.0,5,1,129.0,11,20,28.187139993,0.0,1.0,0.0,0.0,0.0,0.0
0,21500,284790.0,3.0,0,0,199.0,0,15,30.406259432,0.0,0.0,0.0,0.0,0.0,1.0
0,42500,65778.0,7.0,0,0,318.0,0,18,15.652880789,1.0,0.0,0.0,0.0,0.0,1.0
1,19600,123705.0,19.0,0,2,93.0,0,22,84.379034083,0.0,0.0,0.0,0.0,1.0,0.0
0,22900,88066.0,3.0,0,0,94.0,1,29,32.011079376,0.0,1.0,0.0,0.0,0.0,0.0
1,13500,88772.0,14.0,0,2,106.0,4,34,34.749171693,0.0,0.0,1.0,0.0,0.0,0.0
0,16400,85424.0,10.0,0,1,174.0,0,14,26.931994858,0.0,0.0,1.0,0.0,0.0,1.0
0,7700,83643.0,22.0,0,0,353.0,0,47,28.544528867,0.0,1.0,0.0,0.0,0.0,1.0
0,8700,108130.0,2.0,0,0,253.0,1,37,17.414859614,1.0,0.0,0.0,0.0,0.0,0.0
0,14900,99494.0,18.0,0,0,135.0,4,23,29.535058556,0.0,1.0,0.0,0.0,0.0,1.0
0,21700,52040.0,26.0,0,2,200.0,0,25,27.117689551,0.0,1.0,0.0,0.0,0.0,0.0
1,21700,92297.0,26.0,0,6,238.0,1,20,16.397160872,0.0,1.0,0.0,0.0,0.0,0.0
0,15200,114245.0,2.0,1,3,155.0,1,24,36.954615162,1.0,0.0,0.0,0.0,0.0,1.0
0,23400,116819.0,24.0,0,0,246.0,1,27,40.857427037,0.0,1.0,0.0,0.0,0.0,0.0
0,14900,114219.0,8.0,0,0,194.0,2,36,41.329763904,0.0,0.0,1.0,0.0,0.0,0.0
0,12300,59795.0,22.0,0,0,119.0,0,23,40.662981652,0.0,1.0,0.0,0.0,0.0,1.0
1,15000,85000.0,11.0,0,0,110.0,0,31,34.749171693,0.0,0.0,0.0,0.0,0.0,1.0
0,30000,57000.0,0.0,0,0,100.0,1,6,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
1,8800,88772.0,23.0,0,0,181.0,1,21,34.749171693,1.0,0.0,0.0,0.0,0.0,1.0
0,20600,175989.0,5.0,0,1,190.0,4,42,40.862678366,0.0,0.0,1.0,0.0,0.0,0.0
0,12300,85825.0,5.0,0,0,130.0,0,34,27.20337824,0.0,0.0,0.0,1.0,0.0,0.0
1,36900,155000.0,12.0,0,0,138.0,0,40,34.749171693,0.0,0.0,1.0,0.0,0.0,1.0
0,12000,113850.0,11.0,0,0,216.0,0,12,34.749171693,1.0,0.0,0.0,0.0,0.0,0.0
0,25900,86469.0,1.0,0,1,94.0,0,23,32.127562739,1.0,0.0,0.0,0.0,0.0,0.0
0,31900,82962.0,7.0,0,0,285.0,0,16,41.155241247,0.0,1.0,0.0,0.0,0.0,0.0
0,7400,163162.0,11.0,0,0,225.0,0,19,21.057574023,0.0,0.0,1.0,0.0,0.0,1.0
0,31100,108864.0,5.0,5,2,120.0,10,21,42.826600831,0.0,1.0,0.0,0.0,0.0,1.0
0,21100,123842.0,9.0,0,0,285.0,1,17,37.13906786,0.0,1.0,0.0,0.0,0.0,0.0
0,17800,85642.0,0.0,2,2,106.0,2,25,34.629922009,0.0,1.0,0.0,0.0,0.0,0.0
0,6800,160306.0,11.0,0,0,220.0,1,18,20.885093499,0.0,0.0,1.0,0.0,0.0,1.0
0,24500,149489.0,7.0,0,0,181.0,1,21,15.443486052,0.0,1.0,0.0,0.0,0.0,0.0
1,9900,36600.0,2.0,0,0,154.0,2,26,34.749171693,0.0,0.0,0.0,0.0,1.0,0.0
1,13100,88772.0,0.75,0,0,181.0,1,21,34.749171693,0.0,0.0,1.0,0.0,0.0,1.0
1,12000,82764.0,14.0,1,1,188.0,2,31,38.942759641,0.0,1.0,0.0,0.0,0.0,0.0
0,23000,184360.0,12.0,0,0,379.0,0,16,32.040366079,0.0,1.0,0.0,0.0,0.0,0.0
0,6600,126636.0,11.0,0,0,423.0,2,49,40.957090317,0.0,1.0,0.0,0.0,0.0,1.0
0,4000,63990.0,5.0,2,0,160.0,1,23,34.749171693,0.0,0.0,0.0,1.0,0.0,1.0
0,10500,73594.0,19.0,0,0,157.0,0,11,33.556312248,0.0,1.0,0.0,0.0,0.0,0.0
0,10500,39000.0,9.0,1,1,152.0,7,29,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,5800,86885.0,19.0,0,1,308.0,1,23,39.959108765,0.0,0.0,0.0,0.0,0.0,0.0
